Date,High,Low,Open,Close
2004-03-08,114.94110316038132,114.20035183429718,114.37685877084732,114.94110316038132
2004-03-09,115.29209911823273,113.65451127290726,114.94110316038132,113.95134329795836
2004-03-10,115.29209911823273,112.9150390625,114.94110316038132,113.14569890499115
2004-03-11,114.5156317949295,112.6098707318306,113.14569890499115,114.2468962073326
2004-03-12,114.27512496709824,112.65513598918915,114.23702716827393,113.07239234447479
2004-03-15,113.90503048896791,112.97020643949509,112.9798549413681,113.51643294095993
2004-03-16,114.44053888320923,113.27593713998795,113.48857909440994,113.41482043266295
2004-03-17,113.70061457157135,112.69218623638152,113.40509474277495,113.10003668069841
2004-03-18,114.8754382133484,113.0903661251068,113.10003668069841,114.59792524576187
2004-03-19,114.76426541805269,113.44265222549437,114.57946628332138,113.48857909440994
2004-03-22,114.6632593870163,113.10003668069841,113.5624149441719,114.20035183429718
2004-03-23,114.42213505506516,113.52479130029678,114.20035183429718,114.19189423322678
2004-03-24,114.42213505506516,112.02616393566132,114.20035183429718,112.28590160608292
2004-03-25,112.82276630401613,111.99902683496477,112.2954398393631,112.26681411266328
2004-03-26,112.9426172375679,111.83247715234756,112.27636337280272,112.17424362897872
2004-03-28,112.57286459207536,111.60175114870071,112.05465734004974,112.53589153289795
2004-03-29,113.0903661251068,112.44286894798279,112.53589153289795,112.71140605211258
2004-03-30,113.97801727056505,112.62769013643265,112.6839491724968,113.89521658420564
2004-03-31,114.56100732088088,113.39536905288695,113.88540267944336,114.37685877084732
2004-04-01,114.44053888320923,111.99902683496477,114.38534945249556,112.19328701496124
2004-04-04,112.1660727262497,110.90729057788849,112.06416249275208,111.1204507946968
2004-04-05,112.3500007390976,110.89797288179398,111.16585940122604,112.21234142780304
2004-04-06,112.83102542161942,111.54523849487305,112.20281422138214,112.53589153289795
2004-04-07,113.00746619701384,111.61926180124284,112.51672685146332,111.712284386158
2004-04-08,112.0451632142067,111.61926180124284,111.73116236925124,111.79597824811935
2004-04-11,111.8879422545433,111.53715580701828,111.84194922447205,111.67586266994476
2004-04-12,111.76761716604231,110.167575776577,111.67586266994476,110.42666286230087
2004-04-13,110.75058788061142,109.86269414424896,110.39898544549942,110.5097833275795
2004-04-14,110.90729057788849,110.07448703050613,110.50053179264069,110.87935954332352
2004-04-15,111.44444197416306,110.36210060119629,110.88866621255876,111.02708637714386
2004-04-18,111.72172337770462,111.02708637714386,111.18456095457077,111.0644233226776
2004-04-19,111.18456095457077,109.40919250249864,110.88866621255876,109.59455400705338
2004-04-20,110.18594652414322,109.34451997280121,109.59455400705338,109.24251049757004
2004-04-21,110.36210060119629,109.06732678413393,109.21412736177444,110.30683398246764
2004-04-22,110.43589234352112,109.16901648044586,110.28709590435028,109.61273729801178
2004-04-25,109.95411783456802,108.82609218358994,109.15870636701584,109.72325950860977
2004-04-26,110.50053179264069,109.49207037687302,109.7323676943779,110.34367471933365
2004-04-27,110.48206180334093,109.40919250249864,110.36210060119629,109.54783320426941
2004-04-28,110.86075723171234,109.22444850206377,109.54783320426941,110.63005328178406
2004-04-29,111.04575484991074,110.34367471933365,110.62079071998596,110.84216594696044
2004-05-02,110.98179906606674,110.30683398246764,110.94452828168869,110.40820389986038
2004-05-03,112.08180546760559,110.39898544549942,110.40820389986038,111.97192281484604
2004-05-04,112.64689892530441,111.94346249103546,111.97192281484604,112.47020453214644
2004-05-05,112.61809676885605,111.63811773061752,112.47020453214644,111.712284386158
2004-05-06,111.80409401655196,109.84313249588013,111.72172337770462,109.8901069164276
2004-05-09,110.02865940332413,109.29800868034364,110.02865940332413,109.57509160041808
2004-05-10,109.9920392036438,109.1136395931244,109.57509160041808,109.90838944911957
2004-05-11,110.4543513059616,109.50115650892258,109.8901069164276,110.12167096138
2004-05-12,110.36210060119629,108.96453440189362,110.14003068208694,109.18705642223358
2004-05-13,110.01950711011887,109.04804080724716,109.18705642223358,109.90838944911957
2004-05-16,111.54523849487305,109.90838944911957,110.02865940332413,111.23135894536972
2004-05-17,111.35187149047852,110.40820389986038,111.22199714183807,110.49130231142044
2004-05-18,111.36125534772872,110.48206180334093,110.48206180334093,111.03641510009766
2004-05-19,111.12979054450987,110.08366137742996,111.03641510009766,110.60227662324905
2004-05-20,111.62868976593019,110.60227662324905,110.62079071998596,111.25945538282394
2004-05-23,111.23135894536972,110.43589234352112,111.00977420806885,110.99111676216124
2004-05-24,112.1660727262497,110.88866621255876,110.98179906606674,111.9339793920517
2004-05-25,112.2954398393631,111.81355506181715,111.9339793920517,112.02616393566132
2004-05-26,113.64614188671112,111.86088234186172,112.01801508665085,113.55266720056534
2004-05-27,113.72018724679948,112.9150390625,113.52479130029678,113.01713675260544
2004-05-30,113.26623350381851,112.6839491724968,113.22048306465149,112.84065186977386
2004-05-31,113.45098853111269,112.47978687286377,112.84065186977386,113.26623350381851
2004-06-01,113.82093966007231,112.9426172375679,113.27593713998795,113.02540689706802
2004-06-02,113.3314573764801,112.62769013643265,113.02540689706802,113.0447480082512
2004-06-03,113.77473711967468,112.72102147340776,113.02540689706802,113.5442978143692
2004-06-06,114.1453829407692,113.85876178741456,113.94151836633681,113.94151836633681
2004-06-07,114.23702716827393,113.3120170235634,113.99767816066742,113.41482043266295
2004-06-08,113.5442978143692,111.25945538282394,113.42316776514052,111.39746755361557
2004-06-09,112.0736676454544,111.304974257946,111.41625732183456,112.00853198766708
2004-06-10,112.02616393566132,110.73202967643738,111.97192281484604,111.13915234804152
2004-06-13,111.81355506181715,110.60227662324905,110.70419788360596,111.57348930835724
2004-06-14,112.5810906291008,111.31434708833694,111.53715580701828,112.53589153289795
2004-06-15,112.55369991064072,110.87935954332352,112.53589153289795,111.0644233226776
2004-06-16,111.70283436775208,110.97247034311295,111.04575484991074,111.31434708833694
2004-06-17,112.37865954637527,110.79701095819472,111.304974257946,112.34180778265
2004-06-20,112.3500007390976,111.7487171292305,112.27636337280272,112.1660727262497
2004-06-21,112.22051233053207,111.64755672216415,112.15655654668808,112.12800800800323
2004-06-22,112.75812685489656,111.67586266994476,112.11984813213348,111.79597824811935
2004-06-23,112.75812685489656,111.42564117908478,111.81355506181715,112.6098707318306
2004-06-24,112.87783443927765,112.0451632142067,112.5810906291008,112.87783443927765
2004-06-27,113.10003668069841,112.18375980854034,112.61809676885605,112.72925853729248
2004-06-28,112.76637494564056,111.69339537620544,112.72925853729248,111.90689742565156
2004-06-29,112.87783443927765,111.62868976593019,111.87847018241881,112.7018016576767
2004-06-30,112.92468756437302,112.28590160608292,112.69218623638152,112.49894052743912
2004-07-01,114.05250370502472,112.37865954637527,112.49894052743912,113.87698918581007
2004-07-04,114.07078623771669,113.5442978143692,114.05250370502472,113.77473711967468
2004-07-05,114.0426567196846,113.50667417049408,113.77473711967468,113.6363610625267
2004-07-06,114.58940148353577,113.57218474149704,113.62659126520157,114.43204820156096
2004-07-07,114.72725927829742,114.1721561551094,114.42213505506516,114.65331315994264
2004-07-08,114.92253392934799,114.45895373821259,114.67179417610168,114.8754382133484
2004-07-11,115.0325819849968,114.57946628332138,114.81127291917801,114.77423369884492
2004-07-12,114.81127291917801,113.81252616643906,114.73721653223038,114.0806332230568
2004-07-13,114.8854285478592,114.00611370801926,114.0806332230568,114.56100732088088
2004-07-14,114.62631940841676,114.09892678260805,114.56100732088088,114.29348468780519
2004-07-15,115.25475114583969,114.0806332230568,114.31184440851212,115.21742522716522
2004-07-18,115.29209911823273,114.74576234817505,115.20881325006485,115.06978660821915
2004-07-19,115.21742522716522,113.86717528104782,115.05118429660796,114.08907979726791
2004-07-20,114.22855854034424,112.98814713954927,114.09892678260805,113.43290448188782
2004-07-21,113.68245333433151,113.21077942848206,113.41482043266295,113.3675703406334
2004-07-22,113.46909463405608,111.85141026973724,113.38702172040941,111.8879422545433
2004-07-25,112.57286459207536,111.86088234186172,111.99902683496477,112.28590160608292
2004-07-26,112.75812685489656,111.37063920497894,112.31317102909088,111.59233421087265
2004-07-27,111.73116236925124,111.09243154525757,111.5829062461853,111.40685141086578
2004-07-28,111.87847018241881,110.98179906606674,111.42564117908478,111.35187149047852
2004-07-29,112.0736676454544,111.04575484991074,111.35187149047852,111.1484920978546
2004-08-01,111.86899811029434,111.18456095457077,111.38808369636536,111.20328456163406
2004-08-02,111.72172337770462,111.01909190416336,111.20328456163406,111.4901041984558
2004-08-03,111.60983383655548,110.76915711164473,111.4901041984558,111.55464440584184
2004-08-04,111.69339537620544,111.27685576677322,111.54523849487305,111.48070931434631
2004-08-05,113.84895890951157,111.45383685827257,111.5277498960495,113.84895890951157
2004-08-08,113.69223415851593,113.3217427134514,113.4969374537468,113.52479130029678
2004-08-09,113.95976781845093,113.07239234447479,113.57218474149704,113.18306893110277
2004-08-10,113.29397708177568,112.84065186977386,113.20107579231262,113.05304020643234
2004-08-11,113.69223415851593,113.02540689706802,113.05304020643234,113.21077942848206
2004-08-12,114.5057076215744,112.71140605211258,113.22048306465149,114.47736859321594
2004-08-15,114.52413350343704,114.00611370801926,114.52413350343704,114.3203130364418
2004-08-16,114.5057076215744,113.93169343471529,114.31184440851212,114.19189423322678
2004-08-17,114.37685877084732,113.71039539575577,114.21868950128555,114.1453829407692
2004-08-18,114.5057076215744,114.10737335681915,114.1538405418396,114.44053888320923
2004-08-19,114.56100732088088,113.6363610625267,114.45045202970505,113.97801727056505
2004-08-22,113.94151836633681,112.23957777023315,113.84895890951157,112.40597307682036
2004-08-23,112.54410654306412,111.61926180124284,112.39641278982162,111.75816714763641
2004-08-24,112.0451632142067,111.5277498960495,111.7487171292305,111.79597824811935
2004-08-25,112.05465734004974,111.51833295822144,111.77707821130751,111.91636949777605
2004-08-26,112.26681411266328,111.08309179544449,111.91636949777605,111.18456095457077
2004-08-29,111.61926180124284,110.92590391635895,111.15784287452698,111.45383685827257
2004-08-30,112.79387593269348,111.43504709005356,111.45383685827257,112.64689892530441
2004-08-31,113.0447480082512,112.40597307682036,112.63729453086852,112.75812685489656
2004-09-01,112.8599378466606,112.34180778265,112.776001393795,112.600277364254
2004-09-02,112.69218623638152,111.42564117908478,112.61809676885605,111.50892704725266
2004-09-05,111.76761716604231,111.48070931434631,111.5829062461853,111.60983383655548
2004-09-06,112.0451632142067,111.5277498960495,111.62868976593019,111.91636949777605
2004-09-07,112.79387593269348,111.304974257946,111.91636949777605,112.7485004067421
2004-09-08,113.26623350381851,112.507144510746,112.76637494564056,113.23850095272064
2004-09-09,113.83074253797531,112.90539056062698,113.2565188407898,113.52479130029678
2004-09-12,113.6726725101471,113.10003668069841,113.61822187900543,113.44265222549437
2004-09-13,113.72857868671416,113.12771409749985,113.45098853111269,113.40509474277495
2004-09-14,113.43290448188782,112.28590160608292,113.41482043266295,112.45242923498155
2004-09-15,112.83102542161942,112.15655654668808,112.45242923498155,112.75812685489656
2004-09-16,113.07239234447479,112.507144510746,112.7485004067421,112.6839491724968
2004-09-19,112.6839491724968,112.19328701496124,112.61809676885605,112.6098707318306
2004-09-20,114.19189423322678,112.59067296981813,112.59067296981813,114.0426567196846
2004-09-21,114.07078623771669,113.15538048744202,114.0426567196846,113.46909463405608
2004-09-22,114.08907979726791,113.40509474277495,113.46073627471924,113.51643294095993
2004-09-23,114.30195331573486,113.29397708177568,113.51643294095993,113.55266720056534
2004-09-26,113.91345500946044,113.3397936820984,113.64614188671112,113.84895890951157
2004-09-27,114.22855854034424,113.6363610625267,113.8391450047493,113.96959275007248
2004-09-28,114.16370958089828,113.77473711967468,113.95134329795836,114.11723136901855
2004-09-29,115.10701328516006,113.96959275007248,114.12707835435869,115.0139907002449
2004-09-30,115.05118429660796,114.59792524576187,115.023992061615,114.83835488557816
2004-10-03,114.71872448921205,113.44265222549437,114.71872448921205,113.68245333433151
2004-10-04,114.06235069036484,113.47883135080338,113.69223415851593,113.92326891422272
2004-10-05,113.99767816066742,113.40509474277495,113.92326891422272,113.59868228435516
2004-10-06,113.89521658420564,113.5624149441719,113.6084520816803,113.76634567975998
2004-10-07,115.023992061615,113.6726725101471,113.79293143749236,114.79274779558182
2004-10-10,114.84833419322969,114.45895373821259,114.81127291917801,114.55250561237335
2004-10-11,114.57946628332138,113.71039539575577,114.55250561237335,113.96959275007248
2004-10-12,114.2553648352623,113.1733763217926,113.96959275007248,114.22855854034424
2004-10-13,114.84833419322969,114.02438521385193,114.21868950128555,114.59792524576187
2004-10-14,115.625,114.53406870365143,114.61638420820236,115.4302105307579
2004-10-17,115.93948602676392,115.3007110953331,115.46767979860306,115.52391678094864
2004-10-18,115.87412983179092,115.20881325006485,115.513816177845,115.80015063285828
2004-10-19,116.82686150074005,115.63367813825607,115.73640435934068,116.35513246059419
2004-10-20,117.01307207345964,116.31855636835098,116.3653764128685,116.73544883728027
2004-10-21,117.42006242275238,116.58683985471724,116.74428135156631,117.39174544811249
2004-10-24,118.67798447608948,117.73390889167786,117.75189369916916,118.5016319155693
2004-10-25,118.79839777946472,117.7893739938736,118.49251270294191,118.07656854391098
2004-10-26,118.48340451717377,117.46627599000931,118.07656854391098,117.53046333789824
2004-10-28,118.38181406259537,117.12418973445892,117.54838198423386,118.32578659057616
2004-11-01,118.65972399711607,117.66951203346252,118.65972399711607,117.9004806280136
2004-11-02,117.9380601644516,117.20729917287828,117.90950059890748,117.66052514314651
2004-11-03,118.69626700878143,117.15978443622588,117.65004962682724,118.63080054521559
2004-11-04,119.2701929807663,118.37272793054579,118.6034208536148,119.0752050280571
2004-11-05,120.06438046693802,118.26073914766312,119.0752050280571,119.94450747966766
2004-11-08,120.13923078775406,119.4180080294609,119.91651028394699,119.39951598644257
2004-11-09,119.67603653669356,119.21332746744156,119.4180080294609,119.31635141372679
2004-11-10,120.10179460048677,118.97412180900574,119.32558089494705,119.19487953186035
2004-11-11,119.51985210180284,118.98330718278885,119.17645364999771,119.4180080294609
2004-11-12,120.1485925912857,119.19487953186035,119.39951598644257,119.97250467538834
2004-11-15,120.24074405431749,119.5291256904602,120.15796542167664,119.69461679458618
2004-11-16,120.17668902873993,119.5383882522583,119.66675192117692,119.89786386489868
2004-11-17,120.70359647274016,119.83417272567749,119.88853514194487,120.60131132602692
2004-11-18,120.92450857162477,119.73179936408995,120.60131132602692,119.77831065654756
2004-11-19,120.84236949682236,119.71320807933807,119.7690150141716,120.61075031757356
2004-11-22,120.73038071393968,120.40664315223694,120.48977464437485,120.62017828226091
2004-11-23,121.20337784290314,120.06438046693802,120.63906729221344,121.14782452583313
2004-11-24,122.01717108488084,121.05428367853165,121.17480725049973,121.89657032489777
2004-11-25,122.86808073520659,121.79546505212784,121.92389488220215,122.63675928115843
2004-11-26,123.29387187957764,122.09126055240631,122.6270005106926,122.97915428876877
2004-11-29,123.05276960134506,122.41440266370772,122.76534348726273,122.70182877779007
2004-11-30,123.29387187957764,122.46141016483307,122.68230020999908,123.00695300102234
2004-12-01,123.5524407029152,122.87624061107635,123.00695300102234,123.45019966363907
2004-12-02,123.745818734169,122.54414469003677,123.46831679344177,122.66440361738205
2004-12-03,124.56067055463792,122.6465180516243,122.68230020999908,124.56067055463792
2004-12-06,124.47685539722444,123.87674063444138,124.41324144601822,123.91325056552887
2004-12-07,124.59758847951888,123.89499008655548,123.90328228473663,124.2361170053482
2004-12-08,124.25446569919586,122.28494733572006,124.25446569919586,123.44196259975432
2004-12-09,123.57059091329576,122.63675928115843,123.45019966363907,123.0625945329666
2004-12-10,123.0625945329666,121.63689881563187,123.04294466972351,122.24777579307556
2004-12-13,123.27415585517885,122.29463994503021,122.3124372959137,123.21012288331984
2004-12-14,123.28402489423752,122.69205898046494,123.21996986865996,123.10845524072649
2004-12-15,124.30123060941696,122.70182877779007,123.09863030910492,123.98632556200027
2004-12-16,124.22776967287064,122.22031891345978,123.9680540561676,122.57175594568251
2004-12-17,123.21012288331984,122.39659428596495,122.59936720132828,123.14451307058334
2004-12-20,124.032880961895,123.0347627401352,123.12648415565492,123.87674063444138
2004-12-21,124.04286026954651,123.56068879365921,123.89499008655548,123.66309523582458
2004-12-22,123.97802233695984,123.46831679344177,123.66309523582458,123.86678338050842
2004-12-23,125.04223555326462,123.80213290452957,123.86678338050842,124.98648375272751
2004-12-24,125.3183701634407,124.78247582912444,125.00506401062012,125.22677004337312
2004-12-27,126.18855476379395,125.05069315433502,125.1335820555687,126.02179557085036
2004-12-28,126.22472286224364,125.74427157640457,126.00291758775712,125.74427157640457
2004-12-29,126.21611088514328,125.4662624001503,125.75452655553819,125.86403429508208
2004-12-30,126.35576605796814,125.62472939491272,125.85547745227814,126.05957359075546
2004-12-31,126.37302309274672,125.0777530670166,126.07676446437836,125.47647327184677
2005-01-03,125.62472939491272,123.9680540561676,125.62472939491272,124.59758847951888
2005-01-04,124.83805119991302,122.66440361738205,124.59758847951888,122.85827785730362
2005-01-05,123.05276960134506,122.3124372959137,122.86808073520659,122.84033715724944
2005-01-06,122.83054530620576,121.76660776138306,122.83054530620576,121.9431808590889
2005-01-07,122.54414469003677,120.5274534225464,121.93353235721588,120.81395328044891
2005-01-10,121.3592204451561,120.84236949682236,120.95297992229462,121.26694768667221
2005-01-11,121.83236092329024,121.2208554148674,121.30511164665222,121.33216053247452
2005-01-12,122.9415526986122,121.05428367853165,121.30511164665222,122.61725276708604
2005-01-13,122.70996659994124,122.12833285331726,122.6465180516243,122.20255464315414
2005-01-14,122.21062630414964,120.87869197130205,122.21062630414964,121.16528004407884
2005-01-17,121.44367516040802,120.62961727380751,121.17480725049973,120.72250753641129
2005-01-18,120.92450857162477,120.27826845645905,120.70359647274016,120.41604906320572
2005-01-19,121.30511164665222,119.98183339834213,120.41604906320572,120.27826845645905
2005-01-20,120.47251760959624,119.62031781673431,120.26887357234956,119.9071815609932
2005-01-21,120.87869197130205,119.65745627880095,119.89786386489868,120.24074405431749
2005-01-24,121.13830834627151,120.57301640510559,120.63906729221344,120.61075031757356
2005-01-25,120.95297992229462,119.82485502958298,120.61075031757356,119.98183339834213
2005-01-26,121.20337784290314,119.96316492557526,119.9911841750145,120.97196817398071
2005-01-27,121.36878073215485,120.38940817117692,120.98145127296448,120.62961727380751
2005-01-28,120.97196817398071,120.2126145362854,120.64849525690079,120.66581845283508
2005-01-31,120.81395328044891,120.06438046693802,120.47251760959624,120.73038071393968
2005-02-01,120.8597368001938,120.28765231370926,120.71305751800536,120.61075031757356
2005-02-02,121.119264960289,120.38001328706741,120.72250753641129,120.5462983250618
2005-02-03,120.60131132602692,119.7690150141716,120.57301640510559,119.9911841750145
2005-02-04,120.5462983250618,118.91753196716309,119.98183339834213,118.93588066101074
2005-02-07,119.00167793035507,117.85390317440032,118.91753196716309,118.06751549243928
2005-02-08,118.36363077163695,117.81788945198059,118.06751549243928,118.12180072069168
2005-02-09,118.55782479047777,117.89146065711977,118.10370564460754,118.51984828710556
2005-02-10,119.36253190040588,117.9561111330986,118.49251270294191,119.10280525684357
2005-02-11,119.29788142442705,118.89001995325087,119.12120908498764,118.92670631408691
2005-02-14,120.13923078775406,119.19487953186035,119.22253489494324,120.00052392482758
2005-02-15,120.69415748119354,119.843490421772,119.9911841750145,120.40664315223694
2005-02-16,120.73038071393968,119.95382517576219,120.38001328706741,120.4631006717682
2005-02-17,121.08281016349792,120.43486088514328,120.48192352056505,120.94349682331085
2005-02-18,121.02736711502077,120.48977464437485,120.94349682331085,120.8881750702858
2005-02-21,120.97196817398071,120.59187233448029,120.9166133403778,120.84236949682236
2005-02-22,122.72950619459152,120.78713595867157,120.85184156894684,122.66440361738205
2005-02-23,122.77511328458786,122.02522069215776,122.63675928115843,122.12833285331726
2005-02-24,122.74742484092712,121.93353235721588,122.11866229772569,121.9431808590889
2005-02-25,122.57175594568251,121.62890434265137,121.96086794137956,122.52630323171616
2005-02-28,122.84033715724944,122.20255464315414,122.59936720132828,122.25746840238571
2005-03-01,122.3399382829666,121.8227344751358,122.27524369955064,121.84037744998932
2005-03-02,121.90621882677078,121.119264960289,121.84037744998932,121.50748759508132
2005-03-03,121.76660776138306,121.18433445692062,121.52664124965669,121.2303826212883
2005-03-04,122.60912597179413,121.16528004407884,121.2303826212883,122.53440797328949
2005-03-07,122.53440797328949,121.96086794137956,122.41440266370772,122.30273365974426
2005-03-08,123.60856741666794,122.21062630414964,122.29463994503021,123.50623816251756
2005-03-09,124.15274292230606,123.35800409317015,123.47821891307831,123.73753756284714
2005-03-10,124.42161083221436,123.69948387145996,123.745818734169,124.30123060941696
2005-03-11,124.67147946357728,124.00627315044404,124.29287225008012,124.62443888187408
2005-03-14,124.68155801296234,123.394216299057,124.63451743125916,123.62673968076706
2005-03-15,123.97802233695984,123.05276960134506,123.65318208932877,123.1182911992073
2005-03-16,124.31960135698318,122.9873251914978,123.13630908727646,124.05117452144623
2005-03-17,124.14440661668777,123.47821891307831,124.06947910785676,123.7557539343834
2005-03-18,123.83030652999878,122.74742484092712,123.7557539343834,123.22818487882614
2005-03-21,123.20027589797974,121.60013526678085,123.20027589797974,121.73936039209366
2005-03-22,122.24777579307556,120.81395328044891,121.77621215581894,120.96247404813766
2005-03-23,121.06378883123398,119.94450747966766,120.96247404813766,120.18450707197191
2005-03-24,120.5274534225464,119.62031781673431,120.17668902873993,119.62031781673431
2005-03-25,119.98183339834213,119.62960243225098,119.62960243225098,119.843490421772
2005-03-27,119.87145453691484,118.96493643522264,119.86212581396104,119.27942246198654
2005-03-28,119.81554836034776,119.1488203406334,119.27942246198654,119.67603653669356
2005-03-29,120.06438046693802,119.45502519607544,119.67603653669356,119.46427673101424
2005-03-30,120.40664315223694,119.47353929281236,119.47353929281236,119.94450747966766
2005-03-31,120.64849525690079,119.13041651248932,119.95382517576219,119.40876752138138
2005-04-03,119.39026445150377,118.59430164098741,119.29788142442705,118.86251896619795
2005-04-04,119.11201268434523,118.43638598918915,118.85335564613342,118.93588066101074
2005-04-05,119.39026445150377,118.79839777946472,118.93588066101074,119.0200486779213
2005-04-06,119.68532115221024,118.80756109952928,119.04761582612991,118.86251896619795
2005-04-07,119.73179936408995,118.52896749973296,118.85335564613342,119.6481716632843
2005-04-10,120.2501168847084,119.427270591259,119.51985210180284,119.98183339834213
2005-04-11,120.2501168847084,119.0384304523468,119.98183339834213,119.46427673101424
2005-04-12,119.82485502958298,118.96493643522264,119.47353929281236,119.4365221261978
2005-04-13,119.45502519607544,118.20633262395859,119.44577366113664,118.35303395986557
2005-04-14,119.69461679458618,118.24259996414185,118.35303395986557,119.04761582612991
