Date,y
2016-10-23,89.94428794354536
2016-11-07,90.49413682348609
2016-11-21,92.83613385789327
2016-12-05,95.83023910968441
2016-12-19,97.35570220047636
2017-01-02,97.56204583267895
2017-01-16,96.40542861041985
2017-01-30,97.03397390778514
2017-02-13,95.89576577260695
2017-02-27,94.60121162395056
2017-03-13,96.5481303287555
2017-03-26,95.0737577233133
2017-04-09,93.56286997462865
2017-04-23,92.97591963658564
2017-05-07,97.32199031142996
2017-05-21,98.0916137724289
2017-06-04,99.05946234763124
2017-06-18,98.13177077062274
2017-07-02,101.17411145244056
2017-07-17,101.83370087736061
2017-07-31,102.9732180656334
2017-08-14,102.33867616527932
2017-08-28,103.62035527981196
2017-09-11,103.08379081000582
2017-09-25,105.50941035916459
2017-10-09,104.8850926665039
2017-10-23,106.15401242258798
2017-11-07,105.10948176165668
2017-11-22,104.74226027421678
2017-12-06,105.7324872217848
2017-12-20,105.33259150683597
2018-01-03,107.11688073793849
2018-01-17,107.61175324031223
2018-01-31,106.83277702231368
2018-02-14,105.81742646596001
2018-02-28,104.58694858429513
2018-03-14,104.08627732478085
2018-03-27,104.10474675268895
2018-04-10,104.25134643996984
2018-04-24,105.23083703605792
2018-05-08,103.0465005996114
2018-05-22,103.76697963801821
2018-06-05,102.41485239514569
2018-06-19,101.20413856665448
2018-07-03,102.31802819456843
2018-07-17,104.18319313348485
2018-07-31,103.30450693113218
2018-08-14,100.20447719202123
2018-08-28,102.79112432137192
2018-09-11,102.35144758293058
2018-09-25,104.73890465838602
2018-10-09,103.10604315983764
2018-10-23,102.16846417880078
2018-11-07,102.34652117500002
2018-11-21,101.7961234761071
2018-12-05,102.01429671366074
2018-12-19,101.39751987740969
2019-01-02,100.119231039861
2019-01-16,98.62512272527424
2019-01-30,99.03534499234361
2019-02-13,98.75879066680282
2019-02-27,99.86107842070717
2019-03-13,99.34169404936655
2019-03-27,98.70487385872535
2019-04-09,99.45459417561214
2019-04-23,99.6416771093948
2019-05-07,98.38849271099808
2019-05-21,97.46515772797969
2019-06-04,96.41814907925162
2019-06-18,96.25450830026845
2019-07-02,96.8947500018662
2019-07-16,96.23849043590512
2019-07-30,96.16529399401314
2019-08-13,93.82624050590499
2019-08-27,93.30107200433581
2019-10-07,94.14090564702279
2019-10-22,95.66274464682023
2019-11-06,95.81586463104433
2019-11-20,95.28503238348539
2019-12-04,95.56306075061208
2019-12-18,96.68483662476018
2020-01-01,96.68483662476018
