Date,y
2018-11-07,101.98001968074853
2018-11-21,101.55386762695392
2018-12-05,101.9034035453744
2018-12-19,101.06250145017441
2019-01-02,99.60348755203876
2019-01-16,98.14555050779364
2019-01-30,98.63471200846142
2019-02-13,98.36835271413497
2019-02-27,99.63545014322469
2019-03-13,98.98906588150682
2019-03-27,98.32448689521681
2019-04-09,99.07831184868459
2019-04-23,99.400638556475
2019-05-07,97.99783831798828
2019-05-21,97.07249287269504
2019-06-04,95.98102438956107
2019-06-18,96.04155852046134
2019-07-02,96.57915295038657
2019-07-16,95.90894196441359
2019-07-30,95.79276544987869
2019-08-13,93.37776914759155
2019-08-27,92.90682566731428
2019-10-07,93.7220657732448
2019-10-22,95.50129741322564
2019-11-06,95.50297681747199
2019-11-20,94.96616705856505
2019-12-04,95.28232364810452
2019-12-18,96.3614987446879
2020-01-01,96.29911402769608
