Date,y
2014-09-14,109.72131647030227
2014-09-28,109.36381778456773
2014-10-12,108.01965897785395
2014-10-27,108.23231828478063
2014-11-10,112.21688099772473
2014-11-24,116.45696941896068
2014-12-08,117.29254106316405
2014-12-22,115.5292916899302
2015-01-05,114.5127742728076
2015-01-19,107.26462614460047
2015-02-02,106.6334995748034
2015-02-16,107.18769107921531
2015-03-02,105.92074764566316
2015-03-16,101.95038944188464
2015-03-29,102.09447269516552
2015-04-12,101.19068219115573
2015-04-26,102.33615463673343
2015-05-10,105.77726027895768
2015-05-24,106.03474393837234
2015-06-07,110.33623114293277
2015-06-21,110.41680885000042
2015-07-05,107.99239515830192
2015-07-19,106.32644873753334
2015-08-02,107.54009383426049
2015-08-16,109.6652821804212
2015-08-30,107.52455498541818
2015-09-13,108.21949802905264
2015-09-27,106.31777978806782
2015-10-11,107.15910413004922
2015-10-26,105.63167669474247
2015-11-09,104.72089721365914
2015-11-23,104.17778238937878
2015-12-07,106.2731407380435
2015-12-21,104.55667586684687
2016-01-04,103.26285538965159
2016-01-18,101.4476736746802
2016-02-01,103.26275811564663
2016-02-15,100.53612481339172
2016-02-29,98.8115087502765
2016-03-14,99.83951179394484
2016-03-27,99.6791920229964
2016-04-10,97.5565844170775
2016-04-24,98.07555280217464
2016-05-08,96.69215077612128
2016-05-22,97.52824071111453
2016-06-05,95.886598870573
2016-06-19,93.23093481623766
2016-07-03,92.20454617509493
2016-07-17,93.29651571738559
2016-07-31,91.153027268651
2016-08-14,89.83445616845552
2016-08-28,89.69796552551048
2016-09-11,90.93126179451674
2016-09-25,89.52229390222368
2016-10-09,91.37621422369284
2016-10-23,89.66003803393978
2016-11-07,90.2394765401824
2016-11-21,92.67296983195898
2016-12-05,95.76030499543755
2016-12-19,97.25993218009653
2017-01-02,97.33203982658377
2017-01-16,96.10831109247151
2017-01-30,96.78000536293533
2017-02-13,95.59812371698125
2017-02-27,94.2769296374352
2017-03-13,96.36129343223311
2017-03-26,94.76819838542855
2017-04-09,93.23199552686162
2017-04-23,92.74152658021217
2017-05-07,97.25466814246924
2017-05-21,97.90582429857572
2017-06-04,98.84725189895879
2017-06-18,97.85859985595144
2017-07-02,101.16198409123855
2017-07-17,101.6143783567998
2017-07-31,102.75950897729919
2017-08-14,102.03058296258273
2017-08-28,103.41079442866402
2017-09-11,102.81837590951457
2017-09-25,105.31789709332627
2017-10-09,104.60511872806941
2017-10-23,105.95825602613337
2017-11-07,104.85166425757242
2017-11-22,104.44413616527157
2017-12-06,105.52872387614609
2017-12-20,105.04425850335946
2018-01-03,106.90880242595483
2018-01-17,107.39292353974885
2018-01-31,106.51480067727573
2018-02-14,105.46123160598883
2018-02-28,104.23841301256927
2018-03-14,103.7946629051648
2018-03-27,103.81541087246926
2018-04-10,104.03084239431583
2018-04-24,105.00014796163016
2018-05-08,102.68846172516487
2018-05-22,103.4850843198075
2018-06-05,102.1853514796846
2018-06-19,100.85400593213477
2018-07-03,102.10330587970954
2018-07-17,104.00449441907871
2018-07-31,103.04210804529853
2018-08-14,99.8169762257199
2018-08-28,102.6662080203935
2018-09-11,102.10240759948833
2018-09-25,104.58417032641839
2018-10-09,102.79119060696775
2018-10-23,101.84219030686204
2018-11-07,102.08794252182146
2018-11-21,101.53099651180382
2018-12-05,101.7528814646417
2018-12-19,101.10131417747697
2019-01-02,99.8267564795508
2019-01-16,98.30786958970266
2019-01-30,98.79079695365672
2019-02-13,98.47410084715287
2019-02-27,99.64246441862345
2019-03-13,99.04478098302825
2019-03-27,98.3814927552471
2019-04-09,99.2185840217171
2019-04-23,99.37029699302865
2019-05-07,98.07016230522827
2019-05-21,97.17453597003632
2019-06-04,96.10241589408746
2019-06-18,95.94943308238098
2019-07-02,96.66650558466281
2019-07-16,95.95706448511969
2019-07-30,95.90827248626093
2019-08-13,93.49592673181581
2019-08-27,93.00698970345248
2019-10-07,93.9742444349526
2019-10-22,95.52500954637988
2019-11-06,95.59928782281686
2019-11-20,95.02954620143291
2019-12-04,95.3339038237308
2019-12-18,96.51137125423296
2020-01-01,96.3974850637781
